UID,mean.annual.flow,basin.area,max.basin.elevation,mean.basin.elevation,min.basin.elevation,range.basin.elevation,pct.ISC,tmax.annual,tmin.annual,pct.ag,pct.urb,pct.for
13054,1.15609,2.194,202.019,164.761,110.842,91.178,0.574,22.23,9.51,65.135,6.604,26.21
13055,6.83445,12.94,197.292,157.832,114.948,82.344,0.204,22.94,9.94,0.973,1.925,87.319
13056,1.98621,0.574,369.637,297.596,249.992,119.645,0.027,22.47,9.8,0,0.784,92.633
13057,0.8718,1.989,237.756,176.7,141.685,96.071,0.058,22.58,9.49,0,0.543,99.457
13058,241.26881,4377.35,2095.95,958.294,773.376,1322.58,0.313,14.2,-1.04,65.119,2.465,1.797
13059,6.85724,52.968,309.749,267.521,225.679,84.07,0.216,22.45,9.45,20.934,4.948,41.259
13060,5.91159,120.379,830.259,754.055,669.897,160.362,0.094,21.5,6.74,1.76,1.338,0.333
13061,1.06287,2.656,225.279,200.936,181.399,43.88,0.138,21.86,9.67,0,5.219,54.761
13062,542.48412,9443.771,937.592,560.155,346.693,590.898,0.311,22.86,9.22,31.021,4.109,2.047
13063,2529.41624,79909.906,1515.59,644.411,185.952,1329.63,0.51,23.69,11.07,25.877,4.37,3.791
13064,32.50394,254.89,390.345,322.211,266.529,123.817,0.119,22.46,9.26,7.891,3.793,39.618
13066,61.45344,1402.277,695.834,533.017,439.105,256.729,0.724,23.09,9.17,53.412,6.195,2.072
13067,0.29649,10.408,747.744,712.695,659.841,87.903,0.165,22.1,7.46,0.562,3.062,0.173
13068,33.23586,151.179,333.968,276.168,234.888,99.08,0.513,22.2,8.91,8.028,5.987,55.697
13069,33.95692,184.246,391.074,330.775,258.917,132.158,0.079,23.25,10.36,17.705,1.782,23.266
13070,24.09272,182.636,338.209,283.699,243.863,94.346,0.427,22.46,9.11,9.078,6.993,49.579
13071,0.71013,2.004,2463.37,2376.53,2226.3,237.063,0.991,9.99,-2.72,0,8.356,65.813
13072,17.53978,1234.089,1939.56,1656.04,1452.97,486.581,0.511,16,-0.21,0.004,0.602,1.239
13073,6.5708,9.217,3026.66,2583.5,2372.17,654.493,1.258,9.42,-3.63,0,8.791,74.946
13074,0.68869,1198.174,1841,1526.81,1402.78,438.214,0.174,14.71,-0.56,0.851,0.682,0.019
13128,3925.82574,16577.184,2876.64,1188.55,812.702,2063.94,0.279,14.03,-1.37,47.079,1.962,5.514
13129,3.08472,702.367,1055.25,892.182,764.173,291.073,0.33,13.36,-0.85,37.62,3.621,0.266
13130,2.4611,455.975,1031.53,906.101,841.748,189.779,0.659,13.4,-0.74,44.613,5.167,0.03
13131,24.55701,1882.212,778.135,709.908,623.28,154.855,0.406,10.79,-2.65,43.748,3.81,1.116
13145,352.1608,24594.313,2630.21,1103.64,532.945,2097.26,0.222,21.98,6.63,40.55,3.104,3.26
13146,18.7694,533.234,740.989,615.326,490.789,250.2,0.122,21.81,6.4,17.49,3.037,0.726
13157,2.21903,21.059,448.578,408.689,381.141,67.437,0.206,23,9.41,40.894,4.765,4.205
13158,,,,,,,,,,,,
13159,55.44372,2299.744,903.121,821.616,693.654,209.467,0.083,20.17,4.89,67.066,1.902,0.374
13160,2362.84804,142591.178,1817.62,740.055,249.406,1568.22,0.516,18.53,6.51,51.199,4.145,1.842
13161,1.96708,246.451,637.702,578.27,523.124,114.579,0.177,12.26,-0.9,60.268,3.872,0.728
13162,22.86794,74.219,299.569,279.96,256.046,43.523,0.696,14.53,3.14,59.914,5.11,16.852
13163,7.49302,15.171,313.465,292.332,265.609,47.856,0.53,11.36,-0.48,25.883,5.137,43.792
13164,11.76721,36.087,221.874,203.288,189.739,32.136,1.099,14.12,4.51,53.53,7.159,13.851
13165,143.7325,432.622,355.905,274.214,225.036,130.869,0.565,11.32,-0.26,4.164,4.09,35.585
13166,10.6972,46.354,305.852,281.808,264.91,40.942,1.337,14.04,2.97,72.684,6.298,12.253
13167,16.17848,52.073,324.215,282.182,234.35,89.865,1.204,14.74,3.11,44.722,9.057,28.533
13168,0.74267,1.933,194.21,185.046,178.609,15.601,0,12.4,1.42,0,0,9.684
1317,,,,,,,,,,,,
1318,0.0101,52199.491,4167.21,1602.62,828.782,3338.43,0.236,22.1,6.26,4.075,1.118,10.633
1319,2644.24953,8993.765,229.665,128.203,58.976,170.688,1.259,23.95,10.99,41.747,5.848,22.554
13194,20.46442,43.973,335.455,311.653,290.652,44.803,0.162,11.34,-1.12,3.22,1.324,22.335
13195,1.97702,4.596,262.292,235.161,212.124,50.168,0.451,14.44,2.63,69.933,4.203,21.21
13196,174.85387,292.118,127.764,69.787,28.74,99.025,0.226,25.56,12.63,15.621,2.155,34.77
13197,94.05452,151.999,173.599,130.35,94.466,79.133,0.573,25.08,11.98,26.002,5.013,46.316
13198,190.88458,347.59,170.67,116.394,50.904,119.766,0.915,25.28,12,13.524,6.272,55.033
13199,884.35071,1457.551,151.753,84.836,21.967,129.786,0.975,25.64,11.47,9.893,6.131,40.114
1320,2669.64524,70555.28,1446.16,643.269,108.261,1337.9,0.645,25.41,12.8,30.46,6.229,7.935
13200,97.2597,199.687,1747.81,1424.65,1275.74,472.068,1.088,11.55,-1.5,1.715,3.143,2.296
13201,88.52751,63.415,1641.46,1390.02,1288.75,352.712,0.156,10.97,-1.8,1.421,0.296,2.684
13202,15.44099,39.967,204.102,167.757,154.783,49.319,6.055,18.09,6.55,69.31,23.433,6.207
13203,12.87397,48.364,190.891,173.642,146.188,44.703,2.2,17.55,5.82,83.927,7.551,8.095
13204,17.40756,66.248,240.467,207.685,155.014,85.453,0.74,16.46,4.9,57.444,4.405,37.871
13205,2.69942,4.108,199.536,194.541,189.953,9.583,0.436,17.64,6.22,96.341,3.659,0
13206,0.58541,2.219,248.235,200.749,146.549,101.686,0.233,18.44,6.39,34.348,3.654,61.998
13207,1.47467,0.686,133.691,125.559,116.867,16.824,1.28,19.46,7.55,82.546,12.205,5.249
13208,1.98944,4.504,262.761,246.215,220.789,41.972,3.623,17.11,5.53,75.03,11.955,12.895
13209,1.4238,0.243,175.812,167.532,154.306,21.506,0.567,18.91,7.25,72.593,5.185,13.704
1321,296.7145,5468.166,736.692,512.113,166.57,570.123,0.232,28.45,14.93,2.184,2.029,19.046
13210,21.34155,56.467,270.9,257.232,233.414,37.486,0.488,15.86,4.48,90.021,5.188,2.96
13211,7.75865,168.659,647.138,605.915,518.273,128.865,0.116,21.17,6.51,44.29,2.94,1.359
13212,2.05878,462.136,711.019,635.161,533.295,177.725,1.279,18.83,3.69,43.638,6.216,0.625
13213,19.24681,3177.844,1062.24,774.772,548.317,513.927,0.34,19.19,4.38,52.512,3.309,0.144
13214,0.3098,22.32,510.374,454.743,401.4,108.974,0.264,19.54,5.9,25.599,2.517,2.372
13215,17.90903,5014.177,1470.53,1141.36,830.902,639.628,0.119,19.87,3.78,44.581,2.776,0.033
13216,26.75749,10430.846,1470.53,1066.16,705.869,764.661,0.115,19.54,4.28,51.962,2.666,0.056
13217,1044.83606,2274.637,1256.43,655.785,173.166,1083.27,0.911,18.62,5.28,10.138,6.177,80.266
13218,1012.61712,2293.153,600.33,192.083,37.598,562.732,2.943,18.74,6.13,53.306,13.474,29.907
13219,4479.35924,8162.609,1481.15,580.487,127.818,1353.33,0.576,17.38,5.12,13.457,4.887,80.137
1322,134.05168,1813.005,736.692,594.972,348.129,388.563,0.203,27.23,13.27,0.032,1.417,38.209
13220,0.45483,0.468,186.161,174.5,158.32,27.841,9.367,17.93,6.43,0,88.27,10.385
13221,0.8948,1.725,575.874,481.933,406.677,169.197,0.009,16.54,4.37,3.547,0.469,95.984
13222,1.40999,1.16,345.571,295.575,246.893,98.678,0.245,16.96,6.4,48.409,3.026,45.617
13223,676.2003,1472.098,1256.43,726.769,206.477,1049.96,0.558,18.15,5.11,9.615,5.304,80.173
13224,588.12767,1331.884,600.33,196.126,87.763,512.567,1.87,18.1,5.66,58.665,10.052,27.883
13225,503.60916,1402.662,748.648,261.098,101.944,646.704,3.04,18.15,5.62,49.333,12.481,36.699
1323,180.33984,6975.426,796.229,605.837,422.791,373.437,1.089,24.99,10.43,21.915,7.788,6.179
1324,756.3271,58774.336,3986.93,1497.64,821.45,3165.47,0.209,27.43,9.27,1.121,0.95,10.398
1325,12996.46554,524472.213,4361.18,1333.93,25.753,4335.43,0.457,29.69,17.08,0.815,0.905,6.111
1326,1171.66865,55346.354,4167.21,1563.83,754.755,3412.45,0.247,21.97,6.08,4.173,1.139,10.029
1327,13106.89209,528314.901,4361.18,1324.72,2.753,4358.43,0.461,28.48,18.88,0.879,0.909,6.069
1328,,,,,,,,,,,,
1329,74.29676,2691.256,622.006,491.591,388.26,233.746,0.334,24.86,10.32,50.271,6.95,1.564
13291,,,,,,,,,,,,
1330,1081.06383,48220.52,4167.21,1649.66,928.328,3238.88,0.148,22.3,6.5,3.73,0.846,11.504
1331,498.5576,35444.341,1384.23,911.886,502.239,881.99,0.596,26.04,11.12,22.888,4.642,0.668
1332,7099.8411,206948.191,4361.18,1695.5,359.144,4002.04,0.567,27.58,13.4,1.021,0.878,10.183
1333,4999.71063,80914.183,4361.18,2102.65,1058.94,3302.25,0.703,26.57,7.69,2.572,2.078,25.793
1334,1095.24842,5499.21,207.91,120.999,52.814,155.096,1.622,26.04,13.76,37.945,7.143,22.936
1335,13087.65425,527704.98,4361.18,1326.92,11.911,4349.27,0.46,29.24,17.5,0.873,0.907,6.076
1336,319.64365,23013.008,1384.23,1010.05,711.726,672.502,0.721,24.92,9.99,26.194,4.893,0.11
1337,217.0044,16646.805,1515.59,1111.33,567.118,948.469,0.546,24.01,8.94,33.428,4.704,2.153
13371,2.52505,1.017,214.712,185.616,161.989,52.723,0,23.43,10.07,0,0,90.53
13372,109.88836,169.302,305.007,215.629,122.529,182.477,0.712,22.53,9.09,24.511,5.332,59.176
13373,4.14307,6.438,265.201,199.32,146.307,118.894,0.237,23.6,10.01,0,6.146,69.423
13374,3.31873,4.57,161.915,102.157,73.041,88.874,0.042,23.89,10.65,0.532,1.162,90.824
13375,141.6235,219.544,324.051,243.029,148.036,176.015,0.693,22.45,9.29,14.441,4.545,59.493
1338,8834.68722,397833.423,4361.18,1450.51,226.562,4134.62,0.396,28.2,14.69,0.845,1.002,8.053
13388,18.85367,60.643,424.163,352.319,270.491,153.672,0.168,19.36,5.9,2.617,2.663,89.207
13389,1.76371,32.615,319.532,288.474,252.995,66.537,0.34,17.09,5.26,61.341,4.311,26.416
13390,0.50536,2.058,208.912,195.165,173.385,35.527,0.787,17.39,6,89.55,5.159,3.061
13391,1.38074,31.61,321.214,301.355,271.283,49.931,0.32,17.07,5.16,81.495,3.891,11.364
13392,15.27724,69.625,362.119,315.592,245.737,116.383,0.905,18.14,5.98,57.254,6.947,29.246
13393,41.99022,165.837,239.242,227.245,182.269,56.973,1.181,17.9,6.01,84.832,6.272,6.477
13394,8.81811,93.486,320.585,291.936,251.864,68.721,3.538,17.51,5.06,73.465,12.118,11.812
13395,0.47286,26.346,369.036,315.372,277.643,91.394,1.124,19.5,6.92,57.212,5.858,33.627
13396,32.11999,52.836,123.98,99.905,74.398,49.582,0.972,25.24,12.54,14.078,6.515,37.538
13397,9261.27773,17314.095,216.159,93.979,8.024,208.134,0.948,25.62,11.11,10.815,5.798,54.423
13398,17.91713,33.718,172.165,140.675,107.316,64.849,1.103,24.59,11.53,17.703,7.093,49.331
13399,7.57102,12.877,152.425,132.719,103.993,48.432,0.223,24.78,11.71,1.279,2.495,79.953
13486,440.49016,1414.3,464.199,307.011,156.409,307.789,0.431,20.71,7.02,32.669,4.166,60.823
13487,409.46251,1045.388,496.029,339.999,204.362,291.668,0.259,20.46,6.66,24.594,3.235,70.357
13488,274.93804,786.83,491.054,352.948,202.255,288.799,0.296,20.4,6.06,20.392,3.927,72.484
13489,371.68983,1082.547,455.12,359.979,216.41,238.709,0.216,19.92,5.22,20.246,3.533,74.406
13490,134.64976,1097.917,506.85,384.268,273.82,233.031,0.647,19.5,5.44,34.985,5.11,57.952
13491,209.92213,542.608,530.181,359.752,237.22,292.961,0.255,20.49,6.75,26.407,3.747,67.762
13492,2.35394,18.371,329.079,304.178,268.034,61.045,1.873,17.54,5.31,67.095,10.822,19.335
13493,5.77011,22.565,360.747,326.078,289.826,70.92,0.25,16.79,4.73,65.033,2.569,27.495
13494,0.98065,14.944,301.95,282.793,247.823,54.127,0.612,17.09,5.36,19.524,4.838,67.181
13495,0.15164,10.453,292.566,259.894,229.32,63.246,0.719,17.86,5.76,62.943,5.066,24.544
13496,1.48157,9.519,318.54,292.151,255.301,63.239,0.105,16.88,4.97,13.403,2.061,77.437
13497,0.79357,11.634,301.99,276.032,232.707,69.283,0.174,17.69,5.55,35.644,2.158,55.954
13498,9.80851,160.731,333.405,306.541,262.014,71.391,0.68,16.32,4.7,76.659,4.497,16.242
13499,20.12261,101.072,359.807,330.208,283.556,76.25,0.816,16.01,4.15,61.557,5.113,29.798
13500,70.73973,1275.044,2684.05,1693.55,1191.2,1492.85,0.13,16.67,1.9,0.941,0.298,1.373
13501,440.97768,956.556,2739.89,1910.21,978.243,1761.65,0.013,14.5,-0.52,0,0,73.489
13502,13211.4267,59390.902,4193.91,1852.47,877.143,3316.77,0.362,18.66,2.73,18.295,2.214,21.424
13503,32.32697,4873.818,931.854,759.951,591.276,340.578,0.577,12.62,-1.3,52.598,4.502,0.319
13506,23.39129,41.693,1017.88,597.22,429.541,588.335,0.035,11.11,-1.11,0.913,0.784,87.835
13507,26.20062,32.477,766.214,524.919,317.354,448.86,0.143,10.51,-1.3,0.008,1.724,92.038
13508,28.52442,49.978,858.304,499.279,252.413,605.892,0.401,12.28,-0.31,6.692,3.123,88.671
13509,5.68735,10.234,23.801,18.255,13.364,10.437,1.171,18.82,7.36,53.386,6.403,16.37
13602,47.55564,6432.715,1006.31,666.317,508.37,497.944,0.333,12.23,-1.2,36.194,2.992,1.384
13603,87.33709,198.138,185.212,108.55,0.855,184.358,20.48,19.41,7.68,6.172,69.482,21.503
13604,,,,,,,,,,,,
13605,155.16054,498.851,3347.83,2602.62,1963.14,1384.69,0.123,13.99,-0.61,0.11,0.628,75.343
13606,5.50441,418.39,1563.36,1417.99,1290.62,272.736,0.523,20.54,3.69,30.16,5.392,0.102
13607,3.7502,287.899,582.631,514.851,397.848,184.783,0.17,12.9,-0.06,63.781,3.31,0.501
13608,0.20341,54.469,870.675,819.108,777.764,92.911,0.423,14.21,-0.35,65.499,3.503,0.071
13609,18.57889,4094.848,1224.75,908.86,745.696,479.05,0.131,14.52,-0.3,2.957,0.366,0.458
13610,17.80596,4635.55,987.108,726.193,526.004,461.103,0.335,16.22,1.18,11.903,2.131,0.109
13611,10.47849,2663.912,987.108,764.308,608.076,379.032,0.387,16.29,1.08,10.567,2.105,0.162
13612,3.00657,212.35,582.631,538.789,482.733,99.898,0.156,12.39,0.07,59.667,3.249,0.587
13613,2.45712,706.108,749.375,635.182,530.579,218.796,0.303,13.27,-0.08,39.08,3.143,0.331
13614,5366.60248,7952.13,1805.37,380.452,144.777,1660.59,3.853,22.54,9.46,17.554,17.574,55.859
13615,0.08509,21901.274,1282.1,249.252,16.466,1265.63,1.413,21.63,8.5,20.382,7.374,62.128
13616,0.00591,9023.654,332.955,171.73,29.605,303.35,3.692,22.46,9.32,22.134,15.226,51.96
13618,1012.98321,2028.099,1255.28,503.497,269.004,986.275,0.853,21.02,7.16,13.945,5.533,76.065
13619,2570.96413,5767.149,1084.92,305.943,112.384,972.539,1.528,21.06,7.63,16.867,8.304,67.051
13620,739.06848,1802.392,122.391,47.405,1.705,120.686,1.814,22.89,9.81,43.501,9.647,21.69
13621,2513.85649,5032.987,1255.28,418.594,199.272,1056.01,1.233,21.57,8.2,22.517,8.338,63.003
13622,4403.584,12606.264,215.192,50.893,-17.538,232.731,0.608,21.99,10.68,22.606,5.703,47.204
13623,1417.38114,3237.328,107.361,41.305,1.121,106.24,1.032,23.22,10.12,37.213,6.426,20.547
13624,766.3737,2003.816,269.357,147.359,54.572,214.786,2.43,21.7,8.52,17.614,13.676,56.957
13625,1356.75619,1145.331,1649.39,866.924,523.967,1125.43,0.65,20.46,5.95,8.138,6.974,81.752
13626,3146.48743,8181.764,332.955,179.756,45.244,287.712,3.92,22.35,8.62,22.691,15.971,51.575
13627,2416.35539,6746.888,199.354,48.924,-5.121,204.476,0.638,21.64,9.26,21.193,5.775,49.813
13628,,,,,,,,,,,,
13629,403.92687,746.023,1744.98,1040.81,755.267,989.712,0.242,17.4,4.35,12.872,3.861,80.724
13630,22.70385,33.03,2571.48,2147.02,1927.32,644.161,0.123,9.55,-4.31,0.196,0,71.852
13632,12061.22494,44175.917,4193.91,1962.55,1259.67,2934.24,0.31,16.1,1.26,16.132,1.959,28.338
13633,0.84757,1.535,103.357,75.288,46.128,57.229,0.119,24.03,11.69,0,4.343,79.87
13634,1.23204,1.68,171.362,148.074,134.008,37.354,0.398,23.98,10.7,12.266,7.445,61.542
13635,14.87951,25.954,140.478,101.018,83.367,57.111,12.403,24.41,11.42,9.847,45.57,31.531
13636,9.79165,17.748,139.905,113.888,72.993,66.912,0.085,25,12.03,0.289,1.286,82.423
13637,0,,,,,,0,24.03,10.58,,,
13638,6.46541,11.626,147.987,120.555,80.879,67.108,0.205,24.98,11.87,1.647,2.096,85.529
13639,,,,,,,,,,,,
13640,3088.30118,5169.809,279.805,116.778,56.491,223.314,1.493,23.28,10.27,24.692,7.398,41.772
13641,3.3644,1.922,145.084,124.737,103.985,41.098,0.424,24.59,11.48,0,3.647,59.888
13642,5.63194,10.909,111.656,82.639,51.742,59.914,0.98,24.08,11.45,42.943,8.166,37.086
13643,8.7581,16.511,147.935,105.647,77.496,70.439,0.178,23.57,10.68,9.023,3.62,65.059
13644,158.14397,618.701,390.577,268.284,187.851,202.725,0.956,13.73,1.99,20.319,5.273,49.96
13645,1443.14706,2306.924,739.415,279.205,165.745,573.67,0.024,10.03,-2.39,0.078,0.248,72.433
13646,,,,,,,,,,,,
13648,2.70673,1.217,695.524,595.483,521.527,173.997,0.45,11.65,-0.2,0,3.328,95.044
13658,646.61465,8488.871,4254.58,1859.94,1243.75,3010.84,0.165,21.19,3.16,1.116,0.577,22.137
13750,28.36831,122.303,325.615,279.702,243.773,81.842,2.12,13.98,2.73,49.044,16.007,20.206
13751,8.35055,27.828,323.856,309.235,289.721,34.136,0.252,13.34,0.93,20.068,4.262,45.878
13753,0.87057,1.602,243.832,241.947,240.715,3.117,0.563,18.17,6.07,94.831,5.169,0
13754,2230.33079,17246.046,2755.2,1258.83,286.068,2469.13,0.138,17.93,4.41,1.077,0.794,41.328
13755,191.84392,6317.186,2602.76,1429.77,889.133,1713.63,0.131,17.64,1.51,0.661,0.193,18.682
13757,2316.23273,18308.507,2755.2,1222.8,132.493,2622.7,0.134,18.14,5.38,2.207,0.818,38.931
13758,844.92664,23718.295,3178.43,1628.11,938.769,2239.66,0.085,18.17,1.01,0.754,0.272,2.912
13760,838.60768,23581.869,3178.43,1630.87,975.567,2202.86,0.085,18.05,0.61,0.758,0.274,2.928
13762,100.61814,1879.007,476.153,410.318,318.946,157.206,0.678,15.88,3.42,88.744,6.334,1.579
13764,150.00418,937.091,458.379,403.626,357.629,100.75,1.114,14.58,2.45,87.603,7.56,0.404
13768,119.85882,545.521,438.194,398.352,352.53,85.664,0.736,12.57,1.3,80.951,5.696,3.547
13769,0.0422,2.177,411.177,400.793,383.298,27.879,0.852,15.62,3.56,92.559,5.416,0
13774,3.54507,64.351,448.677,416.672,370.591,78.086,0.513,15.18,2.69,89.444,7.25,0.192
13775,50.1846,107.439,226.554,159.673,51.967,174.587,20.5,18.89,7.45,5.178,69.391,23.383
13776,1.12123,2.36,63.036,56.189,37.043,25.993,1.082,19.33,7.75,16.285,7.704,67.086
13777,27.65175,61.699,67.479,47.896,0.7,66.779,5.955,19.5,8,13.355,26.615,50.975
13778,19.17908,3005.514,931.854,790.502,660.975,270.879,0.734,12.5,-1.25,53.404,4.749,0.212
13779,10.08647,1008.293,1006.31,688.602,585.422,420.893,0.313,12.28,-1.54,34.629,3.533,0.815
13780,9.39741,18.771,24.23,20.103,13.341,10.889,0.801,18.83,7.15,52.948,6.51,21.79
13781,67.86229,19649.594,1470.53,888.634,444.844,1025.69,0.365,19.56,6.02,52.307,3.702,0.267
13783,,,,,,,,,,,,
13784,11.89373,1548.222,2854.68,1833.47,1147.73,1706.95,0.139,24.75,6.84,0.001,0.454,60.191
13786,6.59513,12.221,773.536,591.724,405.569,367.967,0.004,13.49,1.67,0.346,0.169,94.397
13787,2.84258,108.636,509.501,491.007,443.055,66.445,0.39,8.91,-3.28,88.676,5.151,0.54
13788,23.76134,1581.654,631.51,407.69,337.031,294.479,0.239,12.17,-0.52,66.367,3.503,1.228
13789,10.81467,3308.087,480.495,370.218,274.059,206.436,0.329,11.14,-0.98,83.128,4.493,1.216
13791,,,,,,,,,,,,
13792,13.77507,19.957,359.104,238.646,145.721,213.383,13.625,23.3,9.9,1.043,70.843,27.229
13793,,,,,,,,,,,,
13794,7.26693,11.084,457.339,256.691,195.384,261.956,0.202,22.44,9.42,26.585,2.452,63.387
13795,2.41586,1.951,241.645,206.791,182.618,59.027,0.394,22.23,9,44.096,4.797,47.325
13796,7.14509,10.918,518.805,325.426,216.524,302.281,0.289,22.45,9.2,3.518,2.876,89.183
13798,13.40623,18.374,244.468,169.951,117.848,126.62,0.26,23.44,10.06,0.132,2.355,80.269
13799,,,,,,,,,,,,
13800,1.93942,3.433,335.611,291.706,240.65,94.961,0.389,23.11,9.27,13.005,3.042,73.387
13801,479.70484,926.035,251.5,136.849,65.07,186.43,2.028,24.31,11.21,13.717,9.541,55.545
13802,,,,,,,,,,,,
13803,309.77672,527.787,455.997,229.67,126.344,329.653,5.566,23.43,9.76,7.074,24.754,58.235
13804,632.65355,932.093,363.144,249.223,121.721,241.422,2.322,22.47,9.24,52.201,10.079,29.064
13805,8457.71945,12277.938,1350.02,297.768,57.63,1292.39,5.586,24.77,11.94,10.667,21.279,54.932
13806,847.83487,1444.483,455.997,201.379,94.241,361.756,7.309,23.68,10.28,5.786,30.256,54.341
13807,1.26404,0.834,263.381,231.588,204.928,58.453,0,22.42,9.28,3.02,0,85.869
13808,8361.79692,12429.577,478.11,190.431,35.765,442.345,1.963,23.73,10.65,16.417,9.029,58.814
13809,5.03514,5.94,212.652,162.508,134.63,78.022,0.526,22.78,8.94,9.075,6.395,61.954
13810,3.91953,6.463,273.742,238.737,207.034,66.708,0.692,23.64,10.06,8.653,5.014,71.486
13811,39.09165,69.919,3198.21,2237.59,1671.75,1526.46,1.367,17.84,2.35,0.359,3.777,49.739
13812,104.9024,445.359,2026.02,1771.1,1585.62,440.4,0.066,17.85,0.88,15.802,3.125,0.007
13813,42.37606,5791.664,1006.31,674.265,521.953,484.362,0.3,12.47,-1.53,34.636,2.751,1.423
13814,12372.52533,48179.184,4193.91,1915.26,907.114,3286.8,0.384,18.17,2.65,19.495,2.36,26.095
13815,6.58732,10.27,211.687,167.084,110.73,100.957,1.546,22.85,8.76,1.517,5.384,74.661
13816,198.53488,539.107,675.862,360.602,211.621,464.241,1.832,21.58,7.03,47.741,7.76,42.045
13817,11.55442,32.531,237.003,159.272,92.008,144.995,0.156,21.51,8.52,6.847,2.849,86.339
13818,25167.28365,70555.688,782.477,253.05,38.396,744.081,0.726,22.63,10.93,31.951,4.927,56.205
13819,7913.86588,18926.873,540.015,105.925,36.08,503.935,0.871,22.19,10.6,68.874,6.316,17.232
13865,4.22901,33.426,287.398,258.131,227.504,59.894,0.246,22.46,9.1,13.964,5.221,41.377
13891,199.15888,292.484,116.033,72.878,46.241,69.792,0.295,25.29,11.25,7.338,4.217,62.357
13893,12.72264,20.905,189.462,142.274,112.781,76.68,0.224,24.44,11.27,4.022,4.18,69.041
13894,2819.15436,6337.966,577.566,102.856,27.312,550.254,1.32,23.51,10.63,5.124,5.891,60.996
13895,640.88383,1475.677,791.401,273.229,106.377,685.023,0.292,22.37,9.14,8.516,3.208,85.061
13896,6980.89029,10977.04,817.667,219.609,68.13,749.537,0.573,23.76,11.03,13.164,4.879,66.942
13897,25132.41917,70477.143,782.477,253.275,38.396,744.081,0.727,22.57,10.86,31.96,4.927,56.253
13898,2248.62065,4121.945,816.023,259.258,52.219,763.804,1.114,23.28,9.94,9.385,5.894,75.943
13899,11273.43234,123403.028,1515.59,526.618,75.724,1439.86,0.527,23.79,10.92,25.883,4.467,11.888
13900,5513.56028,15636.437,759.905,388.643,132.864,627.041,1.359,21.9,6.92,30.269,6.527,57.445
13901,3.3944,5.298,143.579,125.712,109.919,33.66,0.438,23.25,10.37,18.622,5.296,73.808
13902,15.59093,26.126,308.659,212.512,168.477,140.182,0.113,23.51,9.85,7.511,2.787,77.673
13903,293.00815,468.163,157.074,67.05,8.776,148.298,0.109,25.43,11.02,0.972,1.806,69.612
13904,550.68683,936.093,179.281,89.169,28.165,151.116,0.178,24.59,11.59,7.221,3.09,66.724
13905,1.92839,2.906,82.452,58.21,40.43,42.022,0.102,24.57,11.13,0.062,2.818,66.987
13906,697.28442,1145.797,524.049,344.126,254.798,269.251,1.111,22.47,8.8,14.684,6.598,62.614
13907,3.40899,3.299,152.213,111.987,80.106,72.107,1.486,23.64,10.71,4.2,12.572,64.685
13908,16.592,29.497,188.583,115.893,70.041,118.542,0.05,23.69,10.52,0.04,1.458,95.009
13909,549.71769,7184.114,4254.58,1929.05,1320.61,2933.97,0.18,20.94,3.04,1.223,0.605,24.615
13910,0.0281,9857.812,3766.86,2319.01,1708.23,2058.63,0.344,16.17,-2.1,5.608,0.951,41.344
