ABLABESMYIA,ACENTRELLA,AULODRILUS,BAETIDAE,BAETIS,BRACHYCENTRUS,CAECIDOTEA,CAENIS,CENTROPTILUM,CERATOPOGONIDAE,CERATOPOGONINAE,CHEUMATOPSYCHE,CHIRONOMIDAE,CHIRONOMUS,CLADOTANYTARSUS,COENAGRIONIDAE,CORBICULA,CRANGONYX,CRICOTOPUS/ORTHOCLADIUS,CRYPTOCHIRONOMUS,CRYPTOTENDIPES,DERO,DICROTENDIPES,DUBIRAPHIA,ENCHYTRAEIDAE,EPHEMERELLA,EUKIEFFERIELLA,FALLCEON,GAMMARUS,GLYPTOTENDIPES,GOMPHIDAE,HEPTAGENIIDAE,HETERLIMNIUS,HYALELLA,HYDROBIIDAE,HYDROPSYCHE,HYDROPSYCHIDAE,HYDROPTILA,LEBERTIA,LEPIDOSTOMA,LEPTOPHLEBIIDAE,LIMNODRILUS,LIRCEUS,MACCAFFERTIUM,MICROPSECTRA,MICROTENDIPES,NAIDIDAE,NAIS,NECTOPSYCHE,OECETIS,OPTIOSERVUS,PARAKIEFFERIELLA,PARAMETRIOCNEMUS,PARATANYTARSUS,PARATENDIPES,PHAENOPSECTRA,PHYSA,PISIDIIDAE,PISIDIUM,POLYPEDILUM,PROCLADIUS,PSEUDOCHIRONOMUS,PSEUDOCLOEON,RHEOTANYTARSUS,SAETHERIA,SIMULIUM,STEMPELLINELLA,STENELMIS,STICTOCHIRONOMUS,TANYTARSUS,THIENEMANNIMYIA GENUS GR.,TRIBELOS,TRICORYTHODES,TUBIFICIDAE,TURBELLARIA,TVETENIA,UID
0,0.9999999999999999,0,NA,3.9999999999999996,0,0,0,NA,0,0,3.9999999999999996,0,0,0,0,0,0,3.9999999999999996,0,0,0,0,0,0.9999999999999999,139,0,0,0,0,0,17,0,0.9999999999999999,0,1.9999999999999998,0,0,0.9999999999999999,0,0,0,0,41,0,0.9999999999999999,0,0,0,0,17,0,0,0,0,0,2.9999999999999996,0,0,0,0,0,0,NA,0,0,0,0,0,0.9999999999999999,1.9999999999999998,0,0,0,0,0,12355
0,0,0,0.9999999999999999,0,0.9999999999999999,0,0,0,0,0,3.9999999999999996,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9999999999999999,0,0,3.9999999999999996,0,0,0,0,0,0,2.9999999999999996,0,0,0,0,0,0,0,3.9999999999999996,0,0,0,0,0,0,7.999999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9999999999999999,0,0,0,12356
0,0,0,3.9999999999999996,9,0,0,0,0,0,0,1.9999999999999998,0,0,0,0,0,0,0.9999999999999999,0,0,0,0,0,0,0.9999999999999999,0,0,0.9999999999999999,0,0,3.9999999999999996,0,0,0,0,0,0.9999999999999999,0.9999999999999999,3.9999999999999996,0,0,0,9,0,0,0,0,0,0,1.9999999999999998,0,0,0,0,0,0,0.9999999999999999,0,0.9999999999999999,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,12357
0,0,0,0,0.9999999999999999,0,0,0,NA,0,0,7.999999999999999,0,0,0,0,0,0,0.9999999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.000000000000004,0,0.9999999999999999,0,0.9999999999999999,0,0,0,0,35,9,0,0,0,0,0.9999999999999999,0,15.999999999999998,0,0,0,0,0,0,88.00000000000001,0,0,7.999999999999999,9,0,10,2.9999999999999996,0,0,0,1.9999999999999998,0,0,0,0,9,12358
0,0,0,0,34,0,0,0,0,1.9999999999999998,0,0,0,0,1.9999999999999998,0,0,0,0.9999999999999999,0,0,0,0,0,43,0,1.9999999999999998,0,0,0,0,0,11.000000000000002,0,0,6.999999999999999,NA,0,0.9999999999999999,NA,0,0,0,0,0,0,0.9999999999999999,0,0,0,13.999999999999998,0,0.9999999999999999,0,0.9999999999999999,0,0,0,0,1.9999999999999998,0,0,0,0,0,13.000000000000002,7.999999999999999,0,0,0,6.999999999999999,0,0,0,0,0,12359
0,0,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9999999999999998,0,0,0,0,0,1.9999999999999998,0,10,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,1.9999999999999998,3.9999999999999996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,12360
0,0.9999999999999999,0,0,3.9999999999999996,NA,0,0,0,3.9999999999999996,NA,0,0,0,NA,0,0,0,3.9999999999999996,0,0,0,0,0,46,0,1.9999999999999998,0,0,0,0,0,0,0,0,0,0.9999999999999999,0,3.9999999999999996,3.9999999999999996,1.9999999999999998,0,0,0,17,2.9999999999999996,0,0,0,0,0.9999999999999999,0.9999999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9999999999999999,0,0,2.9999999999999996,0.9999999999999999,0,0,0,0,2.9999999999999996,12361
0,0,0,0,6.999999999999999,0,9,0,0,0,0,2.9999999999999996,1.9999999999999998,9,NA,9,11.000000000000002,0,10,1.9999999999999998,0.9999999999999999,0,0,21,0,0,0,0,0,0,0,0,0,5.999999999999999,0,0,0.9999999999999999,NA,0,0,0,5,0,0,0,0,2.9999999999999996,0,2.9999999999999996,0.9999999999999999,0,1.9999999999999998,0,0.9999999999999999,0,10,7.999999999999999,3.9999999999999996,0,33,2.9999999999999996,0,0,0,0,0.9999999999999999,0,0,0,6.999999999999999,0,0,13.000000000000002,65,20,0,12362
6.999999999999999,0,0,0,0,0,0,5.999999999999999,0,1.9999999999999998,2.9999999999999996,0,2.9999999999999996,0,0,0,0,0,0.9999999999999999,1.9999999999999998,1.9999999999999998,0,0,5.999999999999999,0,0,0,0,0,0,0,0.9999999999999999,0,0,0,0,0,0.9999999999999999,1.9999999999999998,0,0.9999999999999999,0,0,0,0,1.9999999999999998,0,0,2.9999999999999996,0.9999999999999999,0,0,0,0,0,0,0,0.9999999999999999,0,5,2.9999999999999996,0,0,0,0,0,1.9999999999999998,0.9999999999999999,0,2.9999999999999996,0,0.9999999999999999,0,0,0,0,12365
5.999999999999999,0,2.9999999999999996,0,0,0,0,1.9999999999999998,0.9999999999999999,0,26.000000000000004,0,0.9999999999999999,0,1.9999999999999998,0,0.9999999999999999,0,0.9999999999999999,0.9999999999999999,0,0.9999999999999999,0.9999999999999999,0,0,0,0,0,0,1.9999999999999998,0.9999999999999999,0,0,0,11.000000000000002,0,0,0,0,0,0,1.9999999999999998,0,0,0,0,0.9999999999999999,0.9999999999999999,3.9999999999999996,1.9999999999999998,0,0,0,0,0,0,0,6.999999999999999,0,5.999999999999999,0.9999999999999999,0,0,0,0,0,0,0,0,1.9999999999999998,0,0,0,15.999999999999998,0,0,12368
0.9999999999999999,0,0.9999999999999999,0,0,0,0,5.999999999999999,0,0,1.9999999999999998,0,0,0,0,0.9999999999999999,2.9999999999999996,0,0,0,0,0,0.9999999999999999,0,0,0,0,0,5,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9999999999999996,0,0,0,0,0,0,22.000000000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9999999999999999,0,12370
2.9999999999999996,0,23.999999999999996,0,0,0.9999999999999999,0,11.999999999999998,11.999999999999998,1.9999999999999998,1.9999999999999998,0,5.999999999999999,1.9999999999999998,5,0,11.000000000000002,0,0,0.9999999999999999,0,0.9999999999999999,0.9999999999999999,0,0,0,0,0,6.999999999999999,0.9999999999999999,0,0.9999999999999999,0,0,23.999999999999996,0,0,0,0,0,0,0.9999999999999999,0.9999999999999999,0,0,0,2.9999999999999996,1.9999999999999998,3.9999999999999996,1.9999999999999998,0,0,0,0,0,0,0,5.999999999999999,0,17,0,0,0,0,0,0,0,5.999999999999999,0,21,0,0.9999999999999999,0.9999999999999999,5.999999999999999,0,0,12371
13.999999999999998,0,0,0,0,0,0,2.9999999999999996,0,0,0,0,0,0,0,0.9999999999999999,0,0,0,0,0,0.9999999999999999,0.9999999999999999,0,0,0,0,0,0,11.000000000000002,0,0,0,0,21,0,0,0,0,0,0,1.9999999999999998,0,0,0,0,0.9999999999999999,0,0,0,0,0,0,0,0,0,0,6.999999999999999,0,1.9999999999999998,0,0,0,0,0,0,0,0,0,0,0,0.9999999999999999,0,5.999999999999999,0,0,12374
13.000000000000002,0,0,NA,0,0,0,0,0,0,1.9999999999999998,0,1.9999999999999998,0,NA,0,25,NA,3.9999999999999996,1.9999999999999998,0,0,9,0,0.9999999999999999,0,0,0,1.9999999999999998,49,0,NA,0,5,3.9999999999999996,0,0,0.9999999999999999,0,0,0,0,0,0,0,0,11.999999999999998,13.999999999999998,0,0,0,0,0,0,0,0,0.9999999999999999,0,0,11.000000000000002,0,0,0,0,0,0,0,0,0,NA,1.9999999999999998,1.9999999999999998,0,0,0,0,12375
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12377
0,0,0,0,0,0,0,0,0,0,0.9999999999999999,0,0,0,0,0,47.99999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0.9999999999999999,0,0,0,0,230,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9999999999999998,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12381
0.9999999999999999,0,0,0,0,0,0,0,0,0,0.9999999999999999,0,0,0,0,0,0,0,0,3.9999999999999996,0,9,2.9999999999999996,0,0,0,0,0,0,5.999999999999999,2.9999999999999996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.999999999999998,0.9999999999999999,0,5.999999999999999,0,0,0,0,0,0,0,0,0,1.9999999999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9999999999999996,0,0,12382
9,0,0.9999999999999999,0,0,0,0.9999999999999999,11.000000000000002,0,0,5.999999999999999,0,NA,0,0,3.9999999999999996,0.9999999999999999,0,0,NA,0,2.9999999999999996,NA,3.9999999999999996,0,0,0,0,NA,6.999999999999999,NA,0,0,0.9999999999999999,10,0,0,0,0,0,0,0.9999999999999999,0,0,0,0,3.9999999999999996,0.9999999999999999,0,5,0,0,0,0,0,0,31.999999999999996,5,0,33,0,0,0,0,0,0,0,0,0,0.9999999999999999,0,0,0,20,0.9999999999999999,0,12384
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9999999999999998,0,0,0,0,0,0,1.9999999999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12385
13.999999999999998,0,0,0.9999999999999999,0,0,0,0.9999999999999999,0,0,2.9999999999999996,0,2.9999999999999996,0,20,0,25,0,15.999999999999998,0.9999999999999999,0,0,29,0,0,0,0,0,3.9999999999999996,9,0,0,0,3.9999999999999996,13.000000000000002,0,0,0,0,0,0,0,0.9999999999999999,0,0,0,11.000000000000002,9,NA,0.9999999999999999,0,0,0,0,0,0,1.9999999999999998,0,0,30.000000000000004,0,0,0,0,0,0,0,0,0,31,0,0,0,NA,0,0,12387
5,0,0,0,0,0,0,141,0,0,2.9999999999999996,0,0,0,0,0,0.9999999999999999,0,0,0,2.9999999999999996,0,3.9999999999999996,7.999999999999999,0,0,0,0,0,1.9999999999999998,0,0,0,0.9999999999999999,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9999999999999996,0,0,0,0,0,0,0,0,0,6.999999999999999,10,0,0,0,0,0,0,11.000000000000002,0,0,0.9999999999999999,2.9999999999999996,0,0,0,0,12390
0,1.9999999999999998,0,1.9999999999999998,1.9999999999999998,0,0,NA,0,6.999999999999999,1.9999999999999998,27.000000000000004,0,NA,0,0.9999999999999999,0,0,6.999999999999999,0,0,0,0,36,0,0.9999999999999999,NA,19,0,0,11.999999999999998,0,0,20,0,7.999999999999999,1.9999999999999998,6.999999999999999,5,0,2.9999999999999996,NA,0,0,0,22.000000000000004,2.9999999999999996,1.9999999999999998,0,0.9999999999999999,50,0,0.9999999999999999,0,11.999999999999998,NA,0,108.00000000000001,2.9999999999999996,3.9999999999999996,NA,0,0,2.9999999999999996,0,7.999999999999999,3.9999999999999996,0,0,5,NA,0,77,29,0,2.9999999999999996,12402
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12405
0,1.9999999999999998,NA,0.9999999999999999,0.9999999999999999,0,0,NA,0,0,0,39,2.9999999999999996,0,0,0,0,0,1.9999999999999998,0,0,0,0,0,0,0,0.9999999999999999,0,13.000000000000002,0,0,13.999999999999998,0,0,0,21,7.999999999999999,0,0,0,6.999999999999999,0,0,13.999999999999998,0,0.9999999999999999,NA,0.9999999999999999,0,0,10,0,0.9999999999999999,0,0,0,0,5,NA,2.9999999999999996,0,0,0,7.999999999999999,0,3.9999999999999996,0,0,0,0.9999999999999999,NA,0,0,0,0,NA,12406
0,5.999999999999999,5,0.9999999999999999,5,0,0,0,0,0,NA,29,9,0,0,0,0,0,13.999999999999998,0.9999999999999999,0,0,0,0.9999999999999999,0,5.999999999999999,11.999999999999998,0,13.000000000000002,0,0,10,0,0,0,13.000000000000002,2.9999999999999996,0,0,5.999999999999999,23,0,0,20,0,23.999999999999996,23.999999999999996,7.999999999999999,0,0,33,0.9999999999999999,NA,0,0,0,0,5.999999999999999,0.9999999999999999,1.9999999999999998,0,0,0,3.9999999999999996,0,10,5,2.9999999999999996,0,1.9999999999999998,5.999999999999999,0,0,0,NA,50,12407
0,0,0,0.9999999999999999,5.999999999999999,0,0,0,0,0,0,5.999999999999999,3.9999999999999996,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0.9999999999999999,0,0,0,NA,5,0,0,0,20,5,0,0,NA,1.9999999999999998,0,0,3.9999999999999996,33,0.9999999999999999,0,0,0,0,0.9999999999999999,0,1.9999999999999998,0,0,0,0,3.9999999999999996,0,26.000000000000004,0,0,0,NA,0,45.00000000000001,25,0,0,11.000000000000002,1.9999999999999998,0,0,0,0,0.9999999999999999,12408
0,0,0,0.9999999999999999,5.999999999999999,0,13.999999999999998,0,0,0,0.9999999999999999,0,13.000000000000002,0,0,0,0,0,0.9999999999999999,1.9999999999999998,0,0,0,0,2.9999999999999996,0,0,0,0,0,0,7.999999999999999,0,0,0,0.9999999999999999,13.999999999999998,0,0,0,0,0,0,0.9999999999999999,31,0,1.9999999999999998,NA,0,0,0.9999999999999999,0,13.999999999999998,0,3.9999999999999996,1.9999999999999998,0,10,3.9999999999999996,13.999999999999998,0,0,0,7.999999999999999,0,6.999999999999999,0.9999999999999999,0.9999999999999999,0,47.99999999999999,10,0,0,9,0.9999999999999999,5.999999999999999,12410
NA,0.9999999999999999,NA,NA,5,2.9999999999999996,0,23,0,0,0,2.9999999999999996,15.999999999999998,0,0,1.9999999999999998,0,0,23.999999999999996,0,0,0,5,0,0,0,0,0,0,0,6.999999999999999,20,0,0,0,6.999999999999999,NA,0.9999999999999999,0,1.9999999999999998,0,0.9999999999999999,0,15.000000000000002,0,1.9999999999999998,0.9999999999999999,1.9999999999999998,0,2.9999999999999996,3.9999999999999996,NA,0,0,0,0,0,11.999999999999998,1.9999999999999998,NA,0,2.9999999999999996,0,5.999999999999999,0,0,NA,6.999999999999999,0.9999999999999999,11.999999999999998,0,0,0.9999999999999999,NA,0,0.9999999999999999,12411
0,5,0,0.9999999999999999,11.999999999999998,0,1.9999999999999998,0,0,0,0,13.000000000000002,15.000000000000002,0,0,0,0,7.999999999999999,9,NA,0,0,0,0,0,0,2.9999999999999996,0,0,0,0,0,0,0,0,37,NA,1.9999999999999998,0,0,0,0,0,0,25,21,9,1.9999999999999998,0,0,NA,0,17,3.9999999999999996,0.9999999999999999,9,0,0.9999999999999999,NA,15.000000000000002,0,0,0,5.999999999999999,0,1.9999999999999998,0,1.9999999999999998,0,5,0.9999999999999999,2.9999999999999996,0,1.9999999999999998,1.9999999999999998,2.9999999999999996,12412
0,0.9999999999999999,0,1.9999999999999998,2.9999999999999996,0,0,7.999999999999999,0,5,0,0,6.999999999999999,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0.9999999999999999,9,0,0,0,10,3.9999999999999996,1.9999999999999998,0,0,5,0,0,1.9999999999999998,0,2.9999999999999996,1.9999999999999998,2.9999999999999996,0,0,1.9999999999999998,0,3.9999999999999996,1.9999999999999998,0,0,0,0,0,5.999999999999999,0,0,0,23.999999999999996,0,0,0,1.9999999999999998,NA,10,7.999999999999999,0,0,0,0,0,12413
NA,6.999999999999999,0,5,1.9999999999999998,0,0,7.999999999999999,0,0,0,5.999999999999999,9,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,13.000000000000002,33,0,0,0,5,NA,1.9999999999999998,0,5,0,0,0,22.000000000000004,0,0,0,NA,0,0.9999999999999999,15.999999999999998,0,0,0,0,0,0,1.9999999999999998,0,0,0,0,0,0.9999999999999999,0,0,0.9999999999999999,15.999999999999998,0,5.999999999999999,0,0.9999999999999999,0,0,0,5.999999999999999,12414
0,0,0,0,0,0,2.9999999999999996,0,0,0,0,0.9999999999999999,9,9,30.000000000000004,0,69,0,0.9999999999999999,1.9999999999999998,0.9999999999999999,0,11.999999999999998,NA,0.9999999999999999,0,0,0,23,0,0,0,0,0,0.9999999999999999,NA,NA,2.9999999999999996,0,0,0,3.9999999999999996,0,0,0,NA,0.9999999999999999,9,0,0,0,0.9999999999999999,0,2.9999999999999996,0,5.999999999999999,0,0,0,6.999999999999999,NA,0,0,2.9999999999999996,0,0,0,3.9999999999999996,1.9999999999999998,13.999999999999998,0,0,0,46,3.9999999999999996,0,12426
1.9999999999999998,0,0,0,2.9999999999999996,0,0,13.999999999999998,0,NA,0,22.000000000000004,17,0,0.9999999999999999,0.9999999999999999,0,0,38,0,0,0,7.999999999999999,3.9999999999999996,0,0,0,0,0,0,0,0,0,0,0,NA,0,5.999999999999999,0,0,0,0,0,0.9999999999999999,0.9999999999999999,0.9999999999999999,0,1.9999999999999998,0,0,0,0,9,7.999999999999999,0.9999999999999999,0,0,0,0,18,0,0,0,15.999999999999998,0,0.9999999999999999,0.9999999999999999,15.000000000000002,15.000000000000002,31,6.999999999999999,0,0,9,3.9999999999999996,5.999999999999999,12427
0,0,0,0,3.9999999999999996,0,0,NA,0,1.9999999999999998,0,13.000000000000002,23.999999999999996,3.9999999999999996,11.000000000000002,0.9999999999999999,NA,0,13.000000000000002,0,0,0,1.9999999999999998,3.9999999999999996,13.000000000000002,0,0,0,0,0,0,1.9999999999999998,0,0,0,6.999999999999999,0,0.9999999999999999,0,0,0,0,0,0,0,0.9999999999999999,0,81,0,0,0,0,0.9999999999999999,5.999999999999999,1.9999999999999998,1.9999999999999998,0,0,0,15.999999999999998,0,0,0,3.9999999999999996,0,0,0,3.9999999999999996,5,13.000000000000002,1.9999999999999998,0,0.9999999999999999,11.000000000000002,0.9999999999999999,13.999999999999998,12428
19,0,0,0.9999999999999999,0,0,0,117,0,5.999999999999999,0,0,15.000000000000002,10,5.999999999999999,10,1.9999999999999998,0,0,NA,0,0,19,NA,0,0,0,0,0,186,1.9999999999999998,0.9999999999999999,0,15.999999999999998,0,0,0,3.9999999999999996,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,27.000000000000004,5.999999999999999,NA,0,0.9999999999999999,0,0,1.9999999999999998,3.9999999999999996,0,17,NA,0,31,0,NA,0,12435
0,NA,0,0,NA,0,NA,5,0,0,0,5,15.000000000000002,15.000000000000002,0,0,6.999999999999999,0,0,1.9999999999999998,0,0,NA,2.9999999999999996,0,0,0,0,61,0,0.9999999999999999,0,0,0,0,0,0,NA,0,0,0,3.9999999999999996,0.9999999999999999,2.9999999999999996,0,2.9999999999999996,0,5,0.9999999999999999,0,0,0.9999999999999999,0,NA,0,5,0,0,0,9,3.9999999999999996,0,0,3.9999999999999996,0,0,NA,13.999999999999998,0,7.999999999999999,1.9999999999999998,0,2.9999999999999996,15.000000000000002,0,0,12436
0,0,33,NA,0,0,0,0,NA,6.999999999999999,0,0.9999999999999999,11.000000000000002,0,0,0,0,0.9999999999999999,1.9999999999999998,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,7.999999999999999,0,0,0,0,0,0,0,0,0,NA,0,13.000000000000002,0,0,0,0,0,5,2.9999999999999996,6.999999999999999,0,0.9999999999999999,0,0,53,0,5.999999999999999,0,0,0,0,0,11.000000000000002,0.9999999999999999,NA,20,3.9999999999999996,0,0,23,0,0,12437
3.9999999999999996,0,0,0,1.9999999999999998,0,NA,73,0,NA,0,0,3.9999999999999996,0,0.9999999999999999,2.9999999999999996,17,1.9999999999999998,1.9999999999999998,0,0,0,1.9999999999999998,0.9999999999999999,0,0,0,0,0,0,0.9999999999999999,0,0,0,1.9999999999999998,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9999999999999998,0,0,0,0,0,3.9999999999999996,15.999999999999998,15.999999999999998,6.999999999999999,1.9999999999999998,0,13.000000000000002,1.9999999999999998,0,0,12441
NA,0,0,0,0.9999999999999999,0,0,7.999999999999999,0,0,0,107,5,0.9999999999999999,0,NA,NA,0,0.9999999999999999,0.9999999999999999,0,0,0,0,0,0,0,0,0,27.999999999999996,0,1.9999999999999998,0,NA,0,7.999999999999999,0,0,0,0,0,0,0,2.9999999999999996,0,0,0,0.9999999999999999,NA,0,0,0,0,NA,0,2.9999999999999996,0,0,0,20,0.9999999999999999,0,0,72,0,10,0,0.9999999999999999,0,2.9999999999999996,0.9999999999999999,0,10,0,0.9999999999999999,0,12442
0.9999999999999999,0,0,1.9999999999999998,0,0,NA,10,0,0,0,NA,15.000000000000002,21,1.9999999999999998,0,54.00000000000001,NA,0.9999999999999999,5,0,0,0,5,0,0,0,0,80,NA,3.9999999999999996,0,0,0,6.999999999999999,2.9999999999999996,0.9999999999999999,7.999999999999999,0,0,0,NA,0,7.999999999999999,0,0.9999999999999999,0,1.9999999999999998,1.9999999999999998,0,0,0,0,0,0,10,0,0,2.9999999999999996,13.000000000000002,13.000000000000002,0,0,88.00000000000001,0,0,0,11.000000000000002,0,NA,18,0,20,11.000000000000002,NA,0,12443
0,0,0,0,2.9999999999999996,0,NA,0,0,0,0,11.000000000000002,2.9999999999999996,0,NA,0,76,0.9999999999999999,2.9999999999999996,0,0,0,0,0.9999999999999999,0,0,0.9999999999999999,0,87,0,NA,0,0,0,6.999999999999999,1.9999999999999998,0,0.9999999999999999,0,0,0,0.9999999999999999,1.9999999999999998,10,0,1.9999999999999998,0,0.9999999999999999,NA,0,0,5,0,0,0,0,0,0,0,9,0,0,0,26.000000000000004,0,NA,0,5.999999999999999,0,5.999999999999999,0.9999999999999999,0,9,9,0,0,12444
0.9999999999999999,0,NA,0,0.9999999999999999,0,0,0.9999999999999999,0,0,0,2.9999999999999996,13.000000000000002,1.9999999999999998,0,30.000000000000004,0.9999999999999999,0.9999999999999999,5,0.9999999999999999,0,0,10,NA,0,0,0,0,0,27.999999999999996,0,0,0,0,0,1.9999999999999998,NA,0.9999999999999999,0,0,0,0,0,2.9999999999999996,0,0.9999999999999999,0,2.9999999999999996,0,0,0,0,0,3.9999999999999996,0,0,0,0,0,29,NA,0,0,7.999999999999999,0,NA,0,5,0,25,0.9999999999999999,0,6.999999999999999,1.9999999999999998,6.999999999999999,0,12445
15.000000000000002,0,1.9999999999999998,0,0,0,0,2.9999999999999996,0,0.9999999999999999,0,0,6.999999999999999,2.9999999999999996,0,0,3.9999999999999996,0.9999999999999999,0,0,0,0,3.9999999999999996,0,0.9999999999999999,0,0,0,19,38,0,0,0,0,0,0,0,0,0,0,0,7.999999999999999,0,0,0,0,0,7.999999999999999,1.9999999999999998,0,0,0,0,0,0,0.9999999999999999,0,0,0,18,0.9999999999999999,0,0,0,0,0,0,0.9999999999999999,0,2.9999999999999996,0,0,0.9999999999999999,109,0.9999999999999999,0,12446
2.9999999999999996,0,NA,0,0.9999999999999999,0,NA,13.999999999999998,0,0,0,1.9999999999999998,19,3.9999999999999996,0,0,2.9999999999999996,0.9999999999999999,0,1.9999999999999998,0,2.9999999999999996,0.9999999999999999,0,NA,0,0,0,0,114,0.9999999999999999,0,0,0,0,1.9999999999999998,0,0,0,0,0,2.9999999999999996,0,3.9999999999999996,0,0,0,1.9999999999999998,5.999999999999999,0,0,0,0,0,0,1.9999999999999998,0,0,0,15.000000000000002,1.9999999999999998,0,13.999999999999998,23.999999999999996,0,0,0,NA,0,1.9999999999999998,2.9999999999999996,0,13.999999999999998,5.999999999999999,0.9999999999999999,0,12447
1.9999999999999998,0,0,0,2.9999999999999996,0,0.9999999999999999,9,0,0,0,13.000000000000002,3.9999999999999996,6.999999999999999,0,0,34,0,0.9999999999999999,0.9999999999999999,0,0,0.9999999999999999,7.999999999999999,0,0,0,0,0,5,0.9999999999999999,0,0,0,0,0.9999999999999999,0,0,0,0,NA,1.9999999999999998,0,17,0,0,0,0,0.9999999999999999,0.9999999999999999,0,0,0,0,0,3.9999999999999996,0,0,0,2.9999999999999996,5.999999999999999,0.9999999999999999,0,0,0,0,0,26.000000000000004,0,1.9999999999999998,NA,1.9999999999999998,7.999999999999999,5.999999999999999,0,0,12448
NA,0,21,0,0,0,0.9999999999999999,NA,0,0,0,0.9999999999999999,5,5,0,1.9999999999999998,31,0,11.000000000000002,1.9999999999999998,0,0,0,0.9999999999999999,NA,0,0,0,1.9999999999999998,0,0,0,0,0,11.999999999999998,0,0,0,0,0,0,5,0,0,0,0,1.9999999999999998,3.9999999999999996,0,0,0,0,0,0,0,0.9999999999999999,0,0,7.999999999999999,5.999999999999999,6.999999999999999,0,0,0,0,0,0,3.9999999999999996,0,0,0,0,0.9999999999999999,65,0,0,12449
NA,0,NA,0,NA,0,NA,0,0,NA,0,0,9,7.999999999999999,0.9999999999999999,3.9999999999999996,0,2.9999999999999996,5,0,0,1.9999999999999998,1.9999999999999998,3.9999999999999996,0.9999999999999999,0,0,0,0,9,0,0,0,41,0,0.9999999999999999,0,0,0,0,0,5.999999999999999,1.9999999999999998,0.9999999999999999,0,0.9999999999999999,0.9999999999999999,0.9999999999999999,0,0.9999999999999999,0,0,0,5,3.9999999999999996,11.000000000000002,0,0,0,51,6.999999999999999,0,0,5,0,0,NA,2.9999999999999996,0,5,0.9999999999999999,3.9999999999999996,5.999999999999999,26.000000000000004,5.999999999999999,0,12450
0.9999999999999999,0,0,0,0,0,0,29,0,0,0,0.9999999999999999,5.999999999999999,0,17,0,0,0.9999999999999999,52.00000000000001,NA,0,0.9999999999999999,10,0,0,0,0,0,0,0,0,0,0,0,0,1.9999999999999998,0,6.999999999999999,0,0,0,0,0,5,0,2.9999999999999996,0.9999999999999999,3.9999999999999996,0,0,7.999999999999999,0,0,15.999999999999998,0,26.000000000000004,0,0.9999999999999999,0,5.999999999999999,0,0,0,13.999999999999998,0,NA,3.9999999999999996,1.9999999999999998,1.9999999999999998,11.000000000000002,1.9999999999999998,0,10,6.999999999999999,0,0,12452
